location_id,location_name,inv_mast_uid,item_id,item_desc,on_vendor_price_book,product_type,primary_supplier_id,supplier_name,replenishment_method,replenishment_location,inv_min,inv_max,stockable,sellable,buy,qty_on_hand,track_bins,primary_bin,repl_loc_review,repl_meth_review,track_bin_review,discrepancy_type,Prefix_of_company
10008.0,Salt Lake City,488116,1039746,CO Detector Plug-In Alarm Dipslay,N,T,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,5.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,488118,1039753,CO Detector w/ 10 Year Battery Display,N,T,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,51.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,488117,CO605B,CO Detector Plug-In Alarm No Display,N,T,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,6.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,16537,RES-DR120A3000U,DEHUMIDIFIER 120 PPD,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,3.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,16718,RES-DR90A3000U,DEHUMIDIFIER 90 PPD,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,2.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,272828,RES-TWLD3005001U,NA - L2 WIFI WATER SENSOR AND SWITCH,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,1.0,2.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,488212,RES-WLD3CABLE,WATER LEAK SENSING CABLE,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,1.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,10514,RES-ZD16X10TZU,PARALLEL BLADE ZONE DAMPER16X10-TRUEZONE,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,2.0,N,,N,N,Y,Replenishment method,RES
10008.0,Salt Lake City,512198,THM04R3000U,EIM INTERFACE MODULE 3.0  USE WITH T10+,N,T,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10008.0,0.0,0.0,N,Y,Y,6.0,N,,N,N,Y,Replenishment method,RES
10510.0,Minneapolis,27340,H600A1014/U,HUMIDITY CONTROL. HUMIDISTAT OR DEHUMIDI,N,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,0.0,Y,Y,Y,0.0,Y,1C4,N,Y,N,Replenishment method,RES
10510.0,Minneapolis,118880,R8330D1039/U,SEQUENCER,N,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,0.0,Y,Y,Y,0.0,Y,24D6,N,Y,N,Replenishment method,RES
10510.0,Minneapolis,24530,RES-40003918007U,POWERHEAD ADAPTER KIT FOR V4044 AND V804,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,1.0,Y,Y,Y,16.0,N,,N,N,Y,Replenishment method,RES
10510.0,Minneapolis,272293,RES-AT150A1007U,120/208/240V WITH UNIVERSAL MOUNT,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,6.0,11.0,Y,Y,Y,16.0,N,,N,N,Y,Replenishment method,RES
10510.0,Minneapolis,26416,RES-C7089U1006U,WIRED OUTDOOR TEMPERATURE SENSOR FOR TH8,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,0.0,Y,Y,Y,10.0,Y,1D1,N,Y,N,Replenishment method,RES
10510.0,Minneapolis,122146,RES-CA110C107,"REPLACEMENT CARTRIDGE FOR V110D, E, F SE",Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,0.0,N,Y,Y,15.0,N,,N,N,Y,Replenishment method,RES
10510.0,Minneapolis,118870,RES-PA404A1025U,PRESSURETROL SPST SWITCHING.,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,1.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,RES
10510.0,Minneapolis,272665,RES-R8184G4066U,TRADELINE 120V 60HZ S-SWITCH 15 SEC. .2A,Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,0.0,Y,Y,Y,0.0,Y,24D4,N,Y,N,Replenishment method,RES
10510.0,Minneapolis,272667,RES-R8184M1051U,"PROTECTORELAY OIL PRIMARY. 120V, 60 HZ.",Y,R,133358.0,"ADEMCO, INC. (Resideo)",Min/Max,10510.0,0.0,0.0,Y,Y,Y,0.0,Y,24D4,N,Y,N,Replenishment method,RES
