location_id,location_name,inv_mast_uid,item_id,item_desc,on_vendor_price_book,product_type,primary_supplier_id,supplier_name,replenishment_method,replenishment_location,inv_min,inv_max,stockable,sellable,buy,qty_on_hand,track_bins,primary_bin,repl_loc_review,repl_meth_review,track_bin_review,discrepancy_type,Prefix_of_company
10006.0,Phoenix,28849,FND-RIB01P,"Relay, Enclosed",Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10006.0,3.0,5.0,Y,Y,Y,5.0,N,,N,N,Y,Replenishment method,FND
10006.0,Phoenix,124324,FND-RIBR24DNS,DIN Rail Mount Relay 10 Amp DPDT 24 V,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10006.0,10.0,15.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,FND
10006.0,Phoenix,124326,FND-RIBRL1CNS,DIN Rail Mount Relay 10 Amp SPDT 10-3,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10006.0,10.0,15.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,FND
10006.0,Phoenix,124403,FND-RIBXGNTF,Current Switch Split Core Fixed 0.35,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10006.0,10.0,15.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,FND
10008.0,Salt Lake City,29700,FND-TR100VA001,Transformer,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",OP/OQ,10008.0,20.0,40.0,Y,Y,Y,35.0,Y,SL-8A2,N,Y,N,Replenishment method,FND
10008.0,Salt Lake City,29703,FND-TR100VA008,Transformer,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",OP/OQ,10008.0,5.0,15.0,Y,Y,Y,7.0,Y,SL-SRG2,N,Y,N,Replenishment method,FND
10008.0,Salt Lake City,29728,FND-TR50VA008,Transformer,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",OP/OQ,10008.0,5.0,10.0,Y,Y,Y,18.0,Y,SL-SRG2,N,Y,N,Replenishment method,FND
10510.0,Minneapolis,28856,FND-RIB2421B,Enclosed Relay 20 Amp SPDT with 24 Vac/,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10510.0,6.0,12.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,FND
10510.0,Minneapolis,29701,FND-TR100VA002,"TRANSFORMER 100 VA, 120-24VAC DUAL",Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10510.0,0.0,0.0,N,Y,Y,1.0,N,,N,N,Y,Replenishment method,FND
10510.0,Minneapolis,29702,FND-TR100VA004,Transformer,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10510.0,0.0,0.0,Y,Y,Y,0.0,N,,N,Y,Y,Replenishment method,FND
10770.0,Nashville,110726,FND-ADIN35,DIN rail 35mm x 7.5mm x 1meter,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10770.0,0.0,0.0,N,Y,Y,10.0,N,,N,N,Y,Replenishment method,FND
10770.0,Nashville,28553,FND-PSH100A,Enclosed single 100va power supply;,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10770.0,1.0,2.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,FND
10770.0,Nashville,124187,FND-PSH100AB10DC,DC Power Supply Single Switching 120,Y,R,133826.0,"FUNCTIONAL DEVICES, INC.",Min/Max,10770.0,1.0,2.0,Y,Y,Y,2.0,N,,N,N,Y,Replenishment method,FND
