location_id,location_name,inv_mast_uid,item_id,item_desc,on_vendor_price_book,product_type,primary_supplier_id,supplier_name,replenishment_method,replenishment_location,inv_min,inv_max,stockable,sellable,buy,qty_on_hand,track_bins,primary_bin,repl_loc_review,repl_meth_review,track_bin_review,discrepancy_type,Prefix_of_company
10006.0,Phoenix,274616,JCI-131B3609,"Danfoss FC102 VFD, NEMA 1, 480V, 15HP, F",Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,1.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,274617,JCI-131B4245,"Danfoss FC102 VFD, NEMA 1, 480V, 20HP",Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,1.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,274610,JCI-131F0668,"Danfoss FC102 VFD, NEMA 1, 480V, 5HP, Fr",Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,2.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,274615,JCI-131F0669,"Danfoss FC102 VFD, NEMA 1, 480V, 10HP, F",Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,1.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,274614,JCI-131F0670,"Danfoss FC102 VFD, NEMA 1, 480V, 7.5HP",Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,1.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,243978,JCI-EASYIO8000US,"NO DEV LICENSE, US WIFI",Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,1.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,106458,JCI-F4CVM030500,8-point Gen4 Programmable VAV Control,Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,0.0,0.0,N,Y,Y,25.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,511920,JCI-FXSC9BASE0,BAS Controller Supervisor 0 P 24V FX,N,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,2.0,5.0,Y,Y,Y,10.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,101724,JCI-M9310500,VG1000 M(VA)9310 Series Valve Linkage,Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,1.0,5.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,JCI
10006.0,Phoenix,102060,JCI-NSB8BHN2400,Temp/Humid(3) Sensor Display; SP; W,Y,R,134012.0,JOHNSON CONTROLS NORTH AMERICAN PRODUCTS (JCI),Min/Max,10006.0,5.0,10.0,Y,Y,Y,0.0,N,,N,N,Y,Replenishment method,JCI
